node_id	module_merged	node_name
10216	6	PISD
3003	6	FAM189B
8892	6	DTYMK
9176	6	ANO8
5725	6	MAST2
5797	6	HSF4
827	6	OGG1
3126	6	TMOD2
14039	6	ARHGEF16
12919	6	STX4
6739	6	SRRT
9683	6	ARHGEF11
11651	6	KRIT1
13320	6	IL11RA
3197	6	SUPT7L
1286	6	PYGO1
1600	6	IDI2
10478	6	SSBP4
12833	6	LDB1
8800	6	IL17RC
9400	6	IL17F
10531	6	IFT80
1692	6	SMG9
12542	6	SORBS3
915	6	CNKSR1
4588	6	PLXNA3
264	6	EPN2
4296	6	GRIPAP1
4512	6	C12orf76
4657	6	BTN2A1
3731	6	MZF1
15190	6	TRIP10
221	6	POU2F3
740	6	TAS1R3
4748	6	GFY
5241	6	TRPM5
5439	6	PKD2L1
6445	6	TAS1R1
12440	6	ENTPD2
13867	6	TAS1R2
2233	6	ZNF154
2372	6	CNPY4
9028	6	PLEKHA6
34	6	MIB2
611	6	CTU1
7428	6	IFT43
12446	6	ENTPD1
1100	6	ZNF830
11256	6	PML
3648	6	CDYL2
11055	6	HINFP
4521	6	FASTK
1057	6	ARL10
7638	6	CA7
10472	6	TLE2
1145	6	SIGIRR
5238	6	RHOT2
7813	6	SEPTIN8
8059	6	TSPAN9
9385	6	SEMA4D
10641	6	ST5
6149	6	LTBP3
504	6	TLCD5
1467	6	TMEM234
5199	6	PI4KA
821	6	LYSMD3
1583	6	PLEKHA8
4363	6	TBC1D8B
13587	6	GDAP2
2206	6	POGZ
2434	6	ENTPD6
2467	6	GALT
5522	6	DNAH1
1270	6	PCBP4
13295	6	DOCK6
13769	6	ATG4B
2773	6	UNK
1450	6	PGBD2
1460	6	MEIS1
8468	6	ZNF248
15058	6	ZNF774
4184	6	ZNF707
4384	6	ZNF223
8534	6	ZNF92
14457	6	TRIM26
350	6	FAM234A
6320	6	SGSM3
14546	6	LSM6
15115	6	TUT1
13095	6	E4F1
4185	6	PHLDB1
5774	6	ARMCX4
7355	6	TRO
9818	6	NDRG2
13098	6	LRRC36
1606	6	ARRDC1
1626	6	ZNF551
2978	6	ZNF419
4634	6	ZNF559
6016	6	ZNF418
6156	6	ZNF550
8738	6	ZNF83
8931	6	ZNF529
12616	6	ZNF677
13393	6	ZNF585B
9324	6	TRAF1
13494	6	CRELD1
1717	6	TNFRSF14
10676	6	GPS2
6140	6	TMEM25
10313	6	CERCAM
3278	6	ABCD4
11425	6	HOXB3
13780	6	WDR34
8216	6	HOOK2
1906	6	FBXO44
2487	6	TEX29
2284	6	CHTOP
11162	6	PREPL
4134	6	CALHM1
15232	6	ZNF219
1745	6	CBFA2T2
6967	6	HOOK3
3821	6	MAP3K11
2510	6	INO80E
7907	6	FLAD1
1661	6	EVI5L
7319	6	YIF1B
12293	6	FBXL6
5151	6	MUS81
2697	6	SELENBP1
13869	6	TBKBP1
840	6	SYNGR1
9160	6	COPS7B
4468	6	INVS
2647	6	HOXB4
141	6	PKDCC
12944	6	DCAKD
14410	6	U2AF2
2270	6	MYBBP1A
4408	6	PPIL2
7422	6	NECAB3
11995	6	DPH7
1292	6	CCNL2
3893	6	GAP43
4975	6	PROCR
7521	6	TMEM185A
929	6	USP20
9705	6	ZXDB
5669	6	REV1
3601	6	PLCD1
3094	6	NEIL1
7410	6	LCAT
2671	6	TUBGCP6
13569	6	COG4
5712	6	URGCP
9604	6	HDHD5
14150	6	C15orf40
5278	6	PHYKPL
11695	6	FXR2
406	6	TAF1C
8997	6	TSPOAP1
9361	6	SLC25A23
4537	6	CCS
12726	6	MAPKBP1
14245	6	CUL9
6123	6	NR6A1
7228	6	CFAP221
8693	6	PAQR5
9766	6	PROM2
2808	6	GGA1
10850	6	MBD1
9279	6	FCGRT
1470	6	DOP1A
9188	6	ODF2L
11019	6	S100PBP
11553	6	ANKRD44
12653	6	ANKRD6
1795	6	RSAD1
6366	6	TREML2
9461	6	ZBTB1
11549	6	CRNN
11809	6	ARHGEF1
3562	6	KIAA1328
8170	6	ZNF827
9883	6	PEAK1
2411	6	ANKMY2
9403	6	MARC2
13025	6	TTC3
14181	6	RNF43
10150	6	PCGF2
9355	6	PRMT2
11065	6	REPIN1
3877	6	LPCAT4
6428	6	NIT1
1963	6	SENP3
1616	6	KIF27
6854	6	E2F5
13171	6	MSI1
9524	6	AP3M2
2702	6	INPP4A
5991	6	ABHD17A
11063	6	STAT2
12124	6	GAS6
7040	6	SMCO1
10100	6	MAPK8IP3
11767	6	PPP1R13B
7315	6	KLHDC8B
11171	6	SLC27A1
9760	6	STX16
3219	6	ARMC5
13985	6	TRIM3
10784	6	MED24
9370	6	RRP8
1348	6	MARCHF2
10746	6	SNX21
1684	6	CDK5RAP1
6439	6	ING4
4931	6	CRTC2
5293	6	FUZ
13848	6	UBA6
7665	6	LRP5L
10735	6	ZNF276
9665	6	SIPA1L3
844	6	REX1BD
1357	6	ZNF428
10476	6	UBALD1
11927	6	DOHH
14780	6	NPIPA3
2818	6	AGAP6
3340	6	ACADVL
1558	6	CCDC30
4722	6	ZNF544
10499	6	ZNF320
12486	6	E2F4
1398	6	SZT2
14411	6	MIER2
4721	6	ARHGEF25
1324	6	CFAP69
14097	6	KLHDC1
5114	6	MYPOP
6531	6	PRR12
6594	6	PAK4
12271	6	SETD5
12687	6	CLDN15
12466	6	LMF1
14425	6	NUMBL
6039	6	HTR4
11382	6	GGT7
13348	6	AVIL
3713	6	TRMT1
8850	6	TMEM94
2291	6	ZNF761
10829	6	DCUN1D4
10891	6	ZC3H14
13356	6	FAM149B1
4513	6	MLKL
6601	6	EPM2AIP1
1312	6	TAOK2
3531	6	PTCD2
9700	6	VANGL2
13191	6	AGPAT1
5476	6	DAZAP1
3067	6	L3MBTL2
4286	6	PARP10
1826	6	MSRB2
4397	6	SLC26A6
6987	6	SLC5A8
2343	6	DDX55
667	6	INTS3
2099	6	SIRT2
7634	6	NUDT12
1119	6	KLHDC9
1520	6	AMDHD2
5945	6	RILP
14451	6	ZNF362
5666	6	TENT4A
7420	6	HNRNPA2B1
5083	6	EPHB6
8883	6	CGN
6673	6	SEMA6A
13291	6	PGS1
13533	6	TFEB
9608	6	EXOC7
1588	6	C1orf52
7602	6	ZNF26
10040	6	ZNF662
2625	6	MADCAM1
6143	6	ITGB7
13933	6	ITGAE
45	6	C5orf63
7348	6	FIGN
7752	6	CFAP44
14088	6	ZNF318
15090	6	OSGEPL1
10919	6	RABAC1
9570	6	VCPKMT
6917	6	CABIN1
4668	6	FAHD2A
8645	6	ARID3B
12943	6	PRADC1
6469	6	MYO9B
4099	6	TNFSF13
8937	6	TMEM205
14989	6	EML2
2342	6	NFATC4
9848	6	ADAMTS13
12995	6	MORC2
13310	6	PHF21A
3699	6	TSC22D4
8055	6	DDX39A
11394	6	ZNF783
15162	6	RAB4B
9839	6	CENATAC
13491	6	NDOR1
7887	6	CADPS
11060	6	MADD
4542	6	NDUFB1
14972	6	GUSB
8930	6	KCTD1
13336	6	BICRA
2092	6	SAFB2
2107	6	MRPL55
3068	6	EXD3
13100	6	PTPN23
411	6	ADGRL1
365	6	HSD17B1
11381	6	APBA3
2082	6	CARD8
9193	6	DMXL2
2541	6	SAMD9L
12784	6	CHTF18
2126	6	CRAMP1
3991	6	MIGA2
10931	6	SLC25A21
1810	6	NCKIPSD
4216	6	TNFSF11
9519	6	CLCN7
12394	6	PACS2
8701	6	STMN1
12559	6	GPR17
14232	6	NR1H3
6683	6	PIAS3
1405	6	LHX5
3990	6	OLIG3
6106	6	MAP3K12
6568	6	GARNL3
15140	6	DBX1
2606	6	GRIK5
5039	6	TJP3
13692	6	ZMYM3
7237	6	HMGN3
2706	6	ARHGEF40
6064	6	RBFOX3
8321	6	LRRTM1
11459	6	ZDHHC8
15099	6	DGKB
15101	6	KHDC4
6785	6	HMGCR
9286	6	CARS2
5647	6	MRPL2
6702	6	NRIP2
11052	6	NICN1
9010	6	OTUD5
12305	6	STRADA
13874	6	CLK3
4590	6	PPP1R37
12420	6	ZNF785
3690	6	CNTROB
5493	6	POP5
8052	6	SARM1
12161	6	OXCT2
12665	6	NME4
13839	6	TTC28
7412	6	BAD
175	6	NPIPB5
6821	6	EGFL7
6390	6	TNK2
356	6	CCDC106
4667	6	SUOX
14137	6	LRCH4
1285	6	SRSF2
13274	6	NOP2
11575	6	PAN2
8518	6	NENF
11696	6	ZMYND19
3313	6	NBPF1
4933	6	ZNF117
8922	6	HP1BP3
4157	6	PLPPR1
6710	6	RNF166
2474	6	UBQLN4
4752	6	FGFBP1
12682	6	PEAR1
6908	6	NOVA2
4369	6	MED22
9321	6	CWC25
3222	6	SPINDOC
10623	6	PPP1R26
2077	6	CHST15
9523	6	MPHOSPH9
2075	6	FASTKD1
11487	6	ZNF30
11882	6	CLK2
10946	6	MAN2B2
10122	6	MTERF4
10544	6	DENND4B
4023	6	VPS8
1117	6	MINK1
13008	6	PLEKHA7
9350	6	MLLT6
12001	6	GULP1
9468	6	CNOT3
1746	6	CLEC2D
9490	6	POLI
13946	6	MOK
4453	6	PANK4
11101	6	MRPL46
5845	6	MTFR1L
11603	6	SETD4
7553	6	ANKRD49
10722	6	ZFC3H1
1958	6	ERICH1
2469	6	IPCEF1
7953	6	CYTH2
9345	6	MRPL38
2968	6	CYTL1
10895	6	C1QTNF3
12073	6	ZSCAN9
8186	6	CPSF7
3507	6	KRBOX4
5064	6	SPA17
8989	6	MYL6B
11774	6	CROCC
3852	6	ABCB6
455	6	PFKL
3658	6	EVA1B
5915	6	SMG5
37	6	ZNF700
8117	6	KANSL3
1838	6	ABCB8
9579	6	CCDC51
11971	6	BPNT2
11624	6	PRSS53
13801	6	ECHDC2
5207	6	USF2
10427	6	EPO
968	6	PPOX
9141	6	TRMU
3274	6	SEMA6C
13966	6	ACYP1
7407	6	RSRP1
11790	6	TUBE1
2139	6	STK36
15177	6	ZNF74
8139	6	RALGPS1
1089	6	TBC1D10B
14345	6	SLC12A9
8379	6	CFAP54
10457	6	SPEF2
13940	6	AK7
2390	6	TIGD2
7457	6	JRKL
10176	6	NEK9
14066	6	METTL3
2049	6	TRA2B
4020	6	PDE7A
8646	6	THOC1
5335	6	ZNF250
10146	6	TRMT61A
11274	6	GDPD2
14074	6	HEXD
3087	6	PM20D2
4136	6	TMUB2
9249	6	KCTD6
11471	6	ACBD4
11714	6	UQCC1
1573	6	ACAD10
1770	6	CORO7-PAM16
4195	6	WFDC1
5068	6	ABHD2
11759	6	NOX1
6755	6	STX10
10533	6	NAA38
13032	6	VPS28
5586	6	CA3
6247	6	C19orf44
6737	6	HPCAL1
815	6	SCARB1
7705	6	GNPTG
4776	6	CORO7
1577	6	CGGBP1
3289	6	ZNF594
2175	6	ZNF414
2979	6	MPRIP
3148	6	AGAP3
3381	6	PPIP5K1
12842	6	HMBOX1
5856	6	RFX1
12467	6	STK11IP
13341	6	ARHGAP17
4640	6	CDC42BPG
10500	6	IGSF8
13904	6	ALS2CL
13023	6	TTLL7
5369	6	DMAP1
4909	6	PBX2
11172	6	BCLAF1
4927	6	FNBP1
516	6	ZNF775
658	6	JMJD7-PLA2G4B
9772	6	TJAP1
803	6	ZNF316
12201	6	SH3GLB2
9011	6	WHRN
1952	6	WDR54
4124	6	OSCP1
7703	6	LCN15
1339	6	MORN5
4841	6	STAMBPL1
13972	6	USP49
13319	6	BAHCC1
14009	6	ZNF512B
8728	6	SRSF6
6038	6	PWWP3A
157	6	FLT4
2321	6	FLYWCH2
1706	6	ZADH2
11597	6	ZNF525
2407	6	UAP1L1
8908	6	SLC29A2
4470	6	ZDHHC7
9627	6	C2orf68
9156	6	PLBD1
10501	6	ZNF516
6455	6	METTL17
9764	6	PUS10
13065	6	PCMTD2
6767	6	PLPPR2
14098	6	MED9
10323	6	FBRS
10949	6	TARBP2
569	6	PPP2R3B
8635	6	CASZ1
4370	6	RNF44
11335	6	STPG1
15050	6	SEMA4F
2060	6	ZNF133
14350	6	MRPL52
11064	6	EGLN2
8603	6	STAT6
7219	6	DDX56
2996	6	ARFIP2
12053	6	PELP1
1017	6	MEGF6
11309	6	ABTB1
9289	6	FCSK
4946	6	PNISR
1697	6	CLK4
4813	6	GOLGA6L9
11815	6	NBPF11
13566	6	ANKRD10
5722	6	NDUFAF7
10386	6	DDA1
13369	6	GABPB2
5972	6	CZIB
4482	6	SRRM2
12099	6	ZNF789
10818	6	EPHA1
3355	6	LPAR5
8183	6	CLCN6
892	6	ZNF354A
6082	6	SMC6
9743	6	WASHC2C
10552	6	TRMT9B
819	6	SAFB
14713	6	ZNF211
8374	6	DIPK1B
11122	6	SPPL2B
13411	6	ZNF780B
7651	6	GUK1
1539	6	NADSYN1
3794	6	CCDC14
1584	6	PHPT1
1765	6	RBKS
7635	6	SFXN5
7727	6	MAGEA8
8440	6	ZNF224
13509	6	ERI2
10348	6	ABCB9
14036	6	SSPO
14076	6	NAGPA
9605	6	ZNF135
745	6	ROBO3
1174	6	ADGRL2
1724	6	FLRT1
5884	6	TSPAN5
4123	6	MTG1
8030	6	BRICD5
6746	6	NAT9
10864	6	SIRT5
1957	6	PPP6R2
11905	6	TBC1D13
3271	6	LUC7L3
10856	6	RBM12B
12442	6	FLRT2
5108	6	PIK3C2B
1975	6	EZH1
12890	6	CDK5RAP3
3726	6	ALDH3A1
5992	6	PLD5
7434	6	ZBTB45
2928	6	CSAD
4107	6	ZMIZ2
330	6	BEX3
8999	6	NPRL2
11257	6	SRSF5
13814	6	HTRA2
160	6	NUDT16L1
2681	6	EXTL2
5127	6	KLHDC4
14839	6	PDXK
1704	6	TMEM259
287	6	LY6H
11100	6	PPP1R16A
8710	6	DXO
12193	6	TIAF1
15164	6	C1orf216
7923	6	LUC7L
11217	6	ULK2
3693	6	CCDC130
3976	6	CLEC16A
5054	6	DHRS1
4345	6	HEATR6
12487	6	WDR59
14258	6	STK33
11398	6	BRF1
911	6	C16orf70
12121	6	CALCOCO1
8391	6	EMSY
1210	6	PRR14
304	6	BCL7C
2888	6	ZSCAN26
12011	6	TMEM189
3553	6	TYSND1
14107	6	TMEM63B
6884	6	COMMD4
9813	6	COG7
7841	6	FNBP4
2154	6	PPFIBP2
11741	6	LRRC20
3859	6	TIMM44
12523	6	N4BP2L2
15143	6	TAF6L
6757	6	LMAN2L
9172	6	TMEM219
3147	6	TRMT10B
10496	6	DCUN1D2
1619	6	ZNF589
10028	6	NR2C1
10090	6	PNN
3318	6	LRRC27
14850	6	MORN1
14808	6	HECTD4
9661	6	WDR83
501	6	BIN3
1547	6	IL17RE
2405	6	MTG2
13176	6	USP35
578	6	COX19
12039	6	PRPSAP1
8667	6	ZFP90
2397	6	SETD6
2921	6	GRK4
2253	6	ZMYM6
14897	6	ZNF433
228	6	ZNF274
2496	6	NECAP2
2955	6	SWSAP1
8325	6	RHEX
14351	6	FIGNL1
3515	6	GXYLT2
7281	6	KCNC4
10224	6	BLOC1S1
2908	6	RNF215
12066	6	SLC27A3
13961	6	CEP95
4064	6	PIP4P1
7332	6	ZNF175
2519	6	ZDHHC23
3236	6	TTC13
15233	6	CA11
11975	6	NPEPL1
3011	6	GOLGA1
3059	6	TIGD1
15136	6	C8orf82
6457	6	CDPF1
2733	6	SS18L1
2240	6	MSTO1
13289	6	RBM25
10968	6	SUGP1
1064	6	ZNF329
11520	6	ZNF671
12062	6	BIVM
12838	6	ZKSCAN1
12695	6	CCDC146
8297	6	ZNF692
3932	6	USMG5
12975	6	CYB5D1
4174	6	ZFP14
8153	6	ZBED8
5645	6	NOXA1
9063	6	PIGQ
4671	6	TBCD
10180	6	GCNA
11875	6	SSBP2
4603	6	NPRL3
13516	6	SAT2
254	6	IGSF9
12949	6	CNTNAP4
15247	6	SLITRK3
8192	6	ANKRD9
9482	6	MTRES1
4659	6	ARGLU1
11345	6	USPL1
3135	6	TMC7
7136	6	ZFAND2B
13338	6	RPUSD3
4409	6	FAM229A
7767	6	SELENOO
7119	6	NOM1
8856	6	GCFC2
3322	6	CADM4
11657	6	UNKL
1491	6	GLCCI1
4920	6	ERICH6
8760	6	EMCN
8902	6	OSGEP
5861	6	FRA10AC1
14976	6	PLPPR4
146	6	RBM48
10718	6	ZNF445
9678	6	RBM6
12531	6	ARL2
2752	6	PCNX2
786	6	ZNHIT1
9442	6	ADAP1
6916	6	LZTS3
9571	6	FAM219B
15105	6	ZNF160
10859	6	ZFYVE21
4448	6	STMN3
13492	6	FAM50A
1015	6	RAB40B
8691	6	CNPY2
4889	6	C11orf49
12198	6	LSM4
4068	6	NDUFA3
7607	6	TSPAN4
11303	6	TSC22D2
6789	6	SPOUT1
1930	6	ZNF605
14307	6	ZNF358
7932	6	NIT2
7436	6	DCBLD1
8673	6	SMPD3
72	6	XYLB
9995	6	SCRN2
12748	6	MTHFSD
5424	6	CHORDC1
13458	6	MRGBP
8480	6	SPATA20
3833	6	ITFG2
4132	6	PPM1M
12021	6	ZNF182
1848	6	FAM193B
4443	6	ZNF354B
11926	6	CH25H
14760	6	C10orf99
345	6	TMEM151B
1942	6	RNF25
14657	6	CHN2
4762	6	ZNF510
1543	6	ZNF691
11210	6	EBF4
10928	6	TLR5
123	6	TMEM63A
10612	6	EFCAB7
12689	6	SNAPC4
14813	6	SLC25A27
1070	6	ABCF3
7918	6	UBN2
5867	6	S100A13
10377	6	KLHL22
11412	6	RALGAPB
2118	6	XKRX
5951	6	DEFB126
12785	6	FAM47E
8817	6	ADAM8
9425	6	IRF2BP2
4633	6	RBM15
5253	6	ZNRF1
14506	6	ZSCAN30
12589	6	ZNF511
13862	6	GPCPD1
14714	6	BCORL1
9582	6	TBC1D25
284	6	RCCD1
6279	6	ZBTB46
9099	6	ZNF234
6606	6	NUP42
8250	6	CASP8AP2
13921	6	CETN3
14902	6	RNF14
8366	6	TMEM140
2779	6	ILVBL
4481	6	CDK11A
6171	6	TGIF2
7830	6	RBM23
13788	6	SSBP3
10554	6	ZKSCAN3
5773	6	JOSD2
9376	6	SDR42E1
12153	6	ZFP3
13039	6	RTL10
13267	6	ZNF618
4867	6	RBM33
14529	6	TYW5
9349	6	METTL26
1171	6	CREBZF
11907	6	NBPF9
2560	6	WDR5B
708	6	NME5
9935	6	DIDO1
2721	6	RGS12
468	6	DISP1
7472	6	CAPRIN2
4579	6	DIP2A
14184	6	PNPLA7
9247	6	ZNF667
3593	6	NDUFB2
9322	6	ATXN7L1
486	6	ZNF528
6593	6	CFAP43
4264	6	KMT5A
12720	6	DNAJC4
6001	6	TRIM52
9936	6	PAQR7
12502	6	GRTP1
12372	6	PXYLP1
8459	6	USHBP1
12499	6	TRMT11
14662	6	DUSP28
7724	6	AK3
14885	6	ASAP3
5689	6	NSMCE4A
12993	6	PKNOX2
5746	6	BMT2
8010	6	TMEM9
3777	6	TRANK1
4100	6	JRK
14067	6	BLCAP
3633	6	ACP6
5550	6	GTF2IRD2B
5250	6	WSB1
4761	6	ZNF84
2308	6	RFFL
12643	6	RPAIN
6657	6	TMEM129
7201	6	GTF2IRD2
7490	6	PGP
11384	6	CCDC12
7204	6	NOL4L
1318	6	METAP1D
1461	6	ZNF500
4629	6	ZNF415
6550	6	ZNF540
12863	6	PLA2G4C
6894	6	H2AC6
13515	6	BICDL1
698	6	ACBD6
4846	6	HSD17B7
1987	6	NGDN
12275	6	ZNF844
10677	6	AGAP4
10079	6	CC2D1B
8054	6	SNRNP35
9714	6	PROSER3
5393	6	ENDOV
13688	6	RNPC3
4751	6	SQLE
3854	6	XAF1
4043	6	ST7L
10117	6	MISP3
3088	6	TOM1L2
3814	6	ZNF548
5289	6	PRDM15
3772	6	DCAF5
12008	6	ZNF606
258	6	KLF7
1713	6	FARP1
7809	6	ANKRD36B
8796	6	ZNF37A
12452	6	DONSON
11747	6	FRMD4A
5015	6	SLF2
69	7	BCL2L2
118	7	DMC1
171	7	CIB1
323	7	NR0B1
395	7	TDRD12
440	7	SIX5
478	7	RAPGEF6
604	7	TBPL1
820	7	NXF2
949	7	DHH
1020	7	BRIP1
1066	7	TEX19
1149	7	PIWIL2
1282	7	MORC1
1453	7	SEPT12
1502	7	RBM5
1524	7	RABL2B
2091	7	SYCP2
2173	7	ZGLP1
2189	7	HSPBP1
2241	7	RNF212
2336	7	HORMAD2
2432	7	UTP14C
2555	7	BRDT
2720	7	MOV10L1
2806	7	NKAPL
2813	7	DAZL
2849	7	CCDC169-SOHLH2
2863	7	SHCBP1L
2897	7	CRISP1
2937	7	INSL3
3038	7	YBX3
3141	7	KDM4D
3273	7	CBX3
3301	7	CDK2
3538	7	SGO2
3595	7	DAZ2
3627	7	HORMAD1
3636	7	DMRT1
3745	7	LHX9
3815	7	ALKBH5
3946	7	TDRD1
3952	7	C14orf39
4042	7	DDX4
4182	7	YBX2
4260	7	CHD5
4266	7	SULT1E1
4530	7	CKS2
4561	7	SLC25A31
4736	7	MAP7
4737	7	EIF4G3
4899	7	PIWIL1
4963	7	SCML2
4973	7	ADGRG2
5059	7	TDRD6
5077	7	KIAA1524
5115	7	FANCB
5213	7	CCDC155
5220	7	RSPH1
5309	7	RABL2A
5348	7	GBA2
5385	7	SYCP3
5407	7	PAFAH1B2
5425	7	INSL6
5438	7	SYCE1
5659	7	KIF18A
5804	7	MAEL
5854	7	KATNAL1
5937	7	CELF3
6127	7	DMRTB1
6151	7	SPO11
6305	7	CATSPERD
6358	7	ZP3
6381	7	TDRD9
6438	7	ENO4
6497	7	MSH4
6654	7	REC8
6837	7	RNF17
7071	7	CCNA1
7141	7	GTSF1
7160	7	RAD21L1
7370	7	CYCTP
7394	7	EXO1
7605	7	THEG
7820	7	NXF2B
8007	7	RFX2
8056	7	TBPL2
8071	7	TDRKH
8082	7	MSH5
8133	7	SETX
8299	7	CTCFL
8552	7	CCNB1IP1
8574	7	CCNE2
8803	7	NUP210L
8866	7	CNOT7
8878	7	MEI1
8938	7	MCMDC2
8971	7	INPP5B
8987	7	FANCG
9032	7	PAPOLB
9046	7	NANOS2
9102	7	RXFP1
9110	7	SYCE2
9126	7	FIGLA
9192	7	TEX15
9238	7	SPATA22
9263	7	TDRD5
9481	7	BTBD18
9534	7	KLHL10
9616	7	GALNTL5
9741	7	MEIOC
9807	7	CNBD2
9870	7	NXF5
10034	7	MEI4
10092	7	TOPAZ1
10266	7	PRDM9
10631	7	GOLGA3
10719	7	TEX12
10726	7	SPDYA
10905	7	PTH2
11196	7	SYCE3
11204	7	EPB41L2
11400	7	PLD6
11480	7	M1AP
11616	7	CPEB1
11665	7	BOLL
11752	7	SMC1B
11850	7	MEIKIN
11915	7	STRA8
12002	7	DND1
12071	7	SPINK2
12224	7	BMP8A
12337	7	TEX14
12417	7	ZC3HC1
12494	7	CCDC42
12733	7	EGR4
12815	7	PPP1CC
12819	7	C11orf80
13087	7	CAPZA3
13119	7	ARL4A
13122	7	MEIG1
13288	7	PABPC1L
13300	7	TMEM203
13537	7	TCTE3
13538	7	SYCP2L
13555	7	NANOS3
13625	7	RAD51C
13696	7	IQCG
13731	7	ZP2
13736	7	CEP131
13812	7	ELOVL2
13906	7	DDX25
13925	7	MEIOB
13945	7	SPAG16
14144	7	TERB1
14441	7	HMMR
14478	7	ASZ1
14504	7	PIWIL4
14563	7	AGO4
14651	7	NKD1
14758	7	EHD4
14901	7	FKBP6
15174	7	DMRTC2
15227	7	SYCP1
358	7	SMCP
399	7	PRSS21
518	7	ADAM7
883	7	CATSPERZ
899	7	SPAG4
958	7	PLCD4
1061	7	CATSPER4
1897	7	WIPF3
2244	7	KCNU1
2364	7	PRM2
2505	7	SPACA1
2935	7	SMAP2
3093	7	SEPT4
3174	7	SPESP1
3270	7	GOPC
3488	7	ADAM3A
4451	7	RBM44
5531	7	OSBP2
6012	7	TTLL1
6184	7	CATSPER3
6248	7	PCSK4
6546	7	TSSK6
6559	7	TEKT4
6633	7	ATP8B3
7389	7	ATP1A4
7401	7	TRPV6
7533	7	ZPBP2
8116	7	AKAP4
8200	7	IQCF1
8249	7	PRM1
8835	7	PARP11
9187	7	NSUN7
9208	7	GPX5
9657	7	TEKT2
9952	7	RIMBP3
10335	7	TEKT3
10600	7	PRND
10712	7	TNP1
10734	7	SPEM1
11581	7	ADAD1
11743	7	CHDH
11854	7	ROS1
12052	7	ZPBP
12810	7	PPP3R2
14211	7	RIMBP3C
14419	7	FETUB
14830	7	RIMBP3B
14890	7	H1FNT
15019	7	ODF2
364	7	CCDC141
824	7	DAZ1
1540	7	TSPY1
1582	7	KDM5D
1741	7	BPY2
1929	7	DDX3Y
3610	7	CATSPER2
3847	7	AMHR2
4360	7	USP9Y
4644	7	SPATA16
5244	7	CATSPER1
5953	7	LHCGR
6317	7	NANOS1
6461	7	AMH
6514	7	ZMYND15
6662	7	ZP1
6681	7	DAZ3
7449	7	PRY
7971	7	PRY2
8226	7	TEX11
8310	7	CBX2
9209	7	VCY
9417	7	SRD5A2
9449	7	HSFY1
10432	7	SRY
10471	7	XKRY
10594	7	HSD17B3
11346	7	RPS4Y2
11934	7	FAM217A
12706	7	RXFP2
13123	7	CDY1
14220	7	CDY2A
14379	7	DAZ4
15108	7	RBMY1A1
132	7	PROK2
250	7	TIGD7
703	7	TACR3
1226	7	FSHR
3238	7	SOX10
3393	7	PROKR2
4128	7	FGF8
4720	7	PRLR
6015	7	KISS1R
6227	7	KISS1
6321	7	WDR11
8075	7	POU1F1
8126	7	FEZF1
8406	7	SOX3
10188	7	HESX1
10569	7	LEPR
11646	7	LEP
11706	7	LHX4
11843	7	HFM1
11937	7	GLI2
12325	7	FGF17
13353	7	PROP1
13687	7	NR5A1
14033	7	CYP17A1
14856	7	ANOS1
5427	7	AR
6887	7	PAGR1
11224	7	TRMT12
2976	7	CEP63
8860	7	RALGAPA1
2293	7	TAF4B
9337	7	NPHP1
10921	7	WDR41
5986	7	C4orf54
11370	7	CUL4A
1127	7	PICK1
13278	7	MCM8
11837	7	PSMC3IP
11351	7	MLH3
11960	7	TAZ
14738	7	TALDO1
807	7	PIN1
1721	7	MAN2A2
11515	7	FANCC
11369	7	MLH1
4474	7	LHB
5840	7	SBF1
14203	7	FSHB
1909	7	NCOA2
14264	7	NECTIN2
13245	7	VRK1
14321	7	PNMT
14917	7	ESR1
13172	7	RXRB
454	7	DNMT3L
1525	7	LMTK2
6915	7	ZFP42
4460	7	NSMF
6733	7	SRA1
3508	7	TRHR
3718	7	NKX2-5
4741	7	TPO
8414	7	SLC5A5
9009	7	TSHR
11981	7	IYD
14079	7	DUOXA2
3324	7	FHL5
8689	7	GNRHR
15137	7	RGS10
6759	7	ING2
14911	7	HSPA4
13846	7	PPP3CC
8163	7	VAMP7
10518	7	RANBP9
3459	7	SERPINA5
7096	7	SCAI
3227	7	SPATA6
2950	7	AXL
10394	7	SOX9
8905	7	MAP2
13011	7	WWOX
4827	7	MAP3K1
3199	7	TMF1
6970	7	CCNYL1
10385	7	MCM9
320	7	PTDSS2
8331	7	STAG3
10336	7	LHFPL1
13273	7	CDC25B
11807	7	FLRT3
14602	7	SIAH1
11037	7	P2RX1
2414	7	ZFPM2
15000	7	DPY19L2
15166	7	GNRH1
6995	7	AURKC
7445	7	TNP2
338	7	TRMT10A
7152	7	TAC3
12513	7	BMP15
11378	7	IMMP2L
4389	7	SPRY4
4517	7	BRWD1
1651	7	CSTF2T
9871	7	DUSP6
1563	7	PRDX4
2756	7	CDK16
14268	7	MOS
6922	7	PIP5K1A
15250	7	SOHLH1
7473	7	CYB5A
12015	7	HS6ST1
8143	7	STX2
4676	7	CLPP
746	7	AGFG1
6866	7	HMGB2
3984	7	PIP5K1B
2540	7	UBE2B
4082	7	SLC26A8
1185	7	GMCL1
2271	7	STYX
1931	7	CREM
111	7	PUM1
11276	7	MEX3B
15005	7	CYP19A1
858	7	KDM1B
3455	7	AIP
5034	7	NLRP5
5551	7	PADI6
